CodigoContexto;CodigoFraccion;CodigoMuestra;CodigoTaxon;CodigoYacimiento;Conservacion;CulturaContexto;Divisor;Especie;esTaxonSQLFastUUID;Familia;FaseContexto;Fragmentos;Genero;GrupoTaxon;Identificacion;Individuos;LabelResto;ListaTerritorios;MultiFrag;MultiIndi;MultiNMI;Multiplicador;NMI;NombreCientifico;Observaciones;TAQContexto;TaxonAnalitica1;TaxonAnalitica1Etiqueta;TaxonAnalitica2;TaxonAnalitica2Etiqueta;TaxonAnalitica3;TaxonAnalitica3Etiqueta;TipoTaxon;TPQContexto
1166;f-0,25mm;1166-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Triticum aestivum/durum;;;;;;;;;Semilla;
1166;f-0,25mm;1166-1;TRIT;BAST;Carbonizado;;1;Triticum sp.;0;Poaceae;2;1;Triticum;Cereales;;;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Triticum sp.;;;;;;;;;Semilla;
1166;f-0,25mm;1166-2;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;3;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;3;Indeterminata;;;;;;;;;Masa;
1166;f-0,25mm;1166-2;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";1;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1166;f-0,25mm;1166-3;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;4;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;4;Indeterminata;;;;;;;;;Masa;
1166;f-0,25mm;1166-4;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;9;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;9;9;1;9;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;5;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;5;Triticum aestivum/durum;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;TRIT;BAST;Carbonizado;;1;Triticum sp.;0;Poaceae;2;;Triticum;Cereales;;6;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;6;Triticum sp.;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;TRMOD;BAST;Carbonizado;;1;"Triticum monococcum
Triticum dicoccum";1;Poaceae;2;;Triticum;Cereales;;2;"Triticum monococcum/dicoccum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Triticum monococcum/dicoccum;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;34;"Hordeum
Triticum";Cereales;;2;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;36;Hordeum/Triticum;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;;Ficus;Frutos cultivados;;2;"Ficus carica ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Ficus carica;;;;;;;;;Semilla;
1167;f-0,25mm;1167-1;LAPIV;BAST;Carbonizado;;1;"Lathyrus
Vicia ";1;Fabaceae;2;;"Lathyrus
Vicia";Leguminosas;;1;"Lathyrus/Vicia ; Cotiledón carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Lathyrus/Vicia;;;;;;;;;Cotiledón;
1167;f-0,25mm;1167-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;1;Indeterminata;Silvestres;;;"Indeterminata ; Cáscara carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;1;Indeterminata;;;;;;;;;Cáscara;
1213;f-0,25mm;1213-1;HOVUL;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Hordeum vulgare;;;;;;;;;Semilla;
1213;f-0,25mm;1213-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;2;Hordeum/Triticum;;;;;;;;;Semilla;
1213;f-0,25mm;1213-1;CEREA;BAST;Carbonizado;;1;Cerealia indet.;0;Poaceae;2;;Cerealia;Cereales;;1;"Cerealia indet. ; Tallo: Nudo carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Cerealia indet.;;;;;;;;;Tallo: Nudo;
1213;f-0,25mm;1213-1;VITvin;BAST;Carbonizado;;1;Vitis vinifera;1;Vitaceae;2;;Vitis;Frutos cultivados;;4;"Vitis vinifera ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;4;4;1;4;Vitis vinifera;;;;;;;;;Semilla;
1213;f-0,25mm;1213-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;1;Indeterminata;Silvestres;;;"Indeterminata ; Cápsula carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Indeterminata;;;;;;;;;Cápsula;
3005;f-0,25mm;3005-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
3005;f-0,25mm;3005-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1143;f-0,25mm;1143-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1143;f-0,25mm;1143-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1143;f-0,25mm;1143-1;TRDIC;BAST;Carbonizado;;1;Triticum dicoccum;1;Poaceae;2;;Triticum;Cereales;;3;"Triticum dicoccum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;3;3;1;3;Triticum dicoccum;;;;;;;;;Semilla;
1143;f-0,25mm;1143-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;1;"Hordeum
Triticum";Cereales;;2;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;3;Hordeum/Triticum;;;;;;;;;Semilla;
1165;f-0,25mm;1165-1;HOVUL;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Hordeum vulgare;;;;;;;;;Semilla;
1165;f-0,25mm;1165-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1165;f-0,25mm;1165-1;TRIT;BAST;Carbonizado;;1;Triticum sp.;0;Poaceae;2;;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum sp.;;;;;;;;;Semilla;
1165;f-0,25mm;1165-1;TRDIC;BAST;Carbonizado;;1;Triticum dicoccum;1;Poaceae;2;;Triticum;Cereales;cf;1;"Triticum dicoccum cf ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum dicoccum;;;;;;;;;Semilla;
1165;f-0,25mm;1165-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;6;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;6;Hordeum/Triticum;;;;;;;;;Semilla;
1164;f-0,25mm;1164-2;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1164;f-0,25mm;1164-2;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Triticum aestivum/durum;;;;;;;;;Semilla;
1164;f-0,25mm;1164-2;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;3;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;3;Hordeum/Triticum;;;;;;;;;Semilla;
1164;f-0,25mm;1164-2;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;2;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;2;Indeterminata;;;;;;;;;Masa;
1164;f-0,25mm;1164-1;HOVUL;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Hordeum vulgare;;;;;;;;;Semilla;
1164;f-0,25mm;1164-1;TRIT;BAST;Carbonizado;;1;Triticum sp.;1;Poaceae;2;;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Triticum sp.;;;;;;;;;Semilla;
1164;f-0,25mm;1164-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;6;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;6;Hordeum/Triticum;;;;;;;;;Semilla;
1164;f-0,25mm;1164-1;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;;Ficus;Frutos cultivados;;1;"Ficus carica ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Ficus carica;;;;;;;;;Semilla;
1164;f-0,25mm;1164-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;;Indeterminata;Silvestres;;2;"Indeterminata ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Indeterminata;Pequeños;;;;;;;;Semilla;
1129;f-0,25mm;1129-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";1;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1132;f-0,25mm;1132-1;HOVUL;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Hordeum vulgare;;;;;;;;;Semilla;
1132;f-0,25mm;1132-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1132;f-0,25mm;1132-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;12;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;12;Indeterminata;;;;;;;;;Masa;
1215;f-0,25mm;1215-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";1;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1155;f-0,25mm;1155-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1155;f-0,25mm;1155-2;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1155;f-0,25mm;1155-3;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1217;f-0,25mm;1217-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";1;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;1;1;Hordeum/Triticum;;;;;;;;;Semilla;
1202;f-0,25mm;1202-1;VISAT;BAST;Carbonizado;;1;Vicia sativa;1;Fabaceae;2;;Vicia;Leguminosas;cf;1;"Vicia sativa cf ; Cotiledón carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Vicia sativa;;;;;;;;;Cotiledón;
1164;f-0,25mm;1164-1;SCLER;BAST;Carbonizado;;1;Sclerotium ;0;Fungi;2;;Sclerotium;Silvestres;;3;"Sclerotium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;3;Sclerotium;;;;;;;;;Semilla;
1194;Manual;1194-1;APIAC;BAST;Carbonizado;;1;Apiaceae ;1;Apiaceae;2;12;Apiaceae;Silvestres;tipo;;"Apiaceae tipo ; Tubérculo carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;12;Apiaceae;;;;;;;;;Tubérculo;
1058;f-0,25mm;1058-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;2;2;1;2;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1058;f-0,25mm;1058-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;5;"Hordeum
Triticum";Cereales;;2;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;7;Hordeum/Triticum;;;;;;;;;Semilla;
1058;f-0,25mm;1058-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;2;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Triticum aestivum/durum;;;;;;;;;Semilla;
1058;f-0,25mm;1058-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;37;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;37;Indeterminata;;;;;;;;;Masa;
1112;f-0,25mm;1112-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;1;1;1;1;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1112;f-0,25mm;1112-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1112;f-0,25mm;1112-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;2;Hordeum/Triticum;;;;;;;;;Semilla;
1112;f-0,25mm;1112-1;VISAT;BAST;Carbonizado;;1;Vicia sativa;1;Fabaceae;2;5;Vicia;Leguminosas;cf;1;"Vicia sativa cf ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;6;Vicia sativa;;;;;;;;;Semilla;
1112;f-0,25mm;1112-1;PINU;BAST;Carbonizado;;1;Pinus sp.;1;Pinaceae;2;1;Pinus;Silvestres;;;"Pinus sp. ; Bráctea carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;1;Pinus sp.;;;;;;;;;Bráctea;
1112;f-0,25mm;1112-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;2;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;2;Indeterminata;;;;;;;;;Masa;
1175;f-0,25mm;1175-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;2;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1175;f-0,25mm;1175-1;TRIT;BAST;Carbonizado;;1;Triticum sp.;1;Poaceae;2;;Triticum;Cereales;;1;"Triticum sp. ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Triticum sp.;;;;;;;;;Semilla;
1175;f-0,25mm;1175-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;2;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;2;Hordeum/Triticum;;;;;;;;;Semilla;
1238;f-0,25mm;1238-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;2;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;3;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1238;f-0,25mm;1238-1;VISAT;BAST;Carbonizado;;1;Vicia sativa;1;Fabaceae;2;;Vicia;Leguminosas;cf;1;"Vicia sativa cf ; Cotiledón carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Vicia sativa;;;;;;;;;Cotiledón;
1238;f-0,25mm;1238-1;LAPIV;BAST;Carbonizado;;1;"Lathyrus
Vicia ";0;Fabaceae;2;1;"Lathyrus
Vicia";Leguminosas;;;"Lathyrus/Vicia ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;1;Lathyrus/Vicia;;;;;;;;;Semilla;
1238;f-0,25mm;1238-1;FICAR;BAST;Carbonizado;;1;Ficus carica;0;Moraceae;2;;Ficus;Frutos cultivados;;2;"Ficus carica ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Ficus carica;;;;;;;;;Semilla;
1238;f-0,25mm;1238-1;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;64;Ficus;Frutos cultivados;;;"Ficus carica ; Fruto carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;64;Ficus carica;;;;;;;;;Fruto;
1198;f-0,25mm;1198-1;LAPIV;BAST;Carbonizado;;1;"Lathyrus
Vicia ";1;Fabaceae;2;3;"Lathyrus
Vicia";Leguminosas;;1;"Lathyrus/Vicia ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;4;Lathyrus/Vicia;;;;;;;;;Semilla;
1198;f-0,25mm;1198-1;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";1;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;1;Hordeum/Triticum;;;;;;;;;Semilla;
1210;f-0,25mm;1210-1;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Triticum aestivum/durum;;;;;;;;;Semilla;
1210;f-0,25mm;1210-2;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;1;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
1210;f-0,25mm;1210-2;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;1;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;1;Hordeum/Triticum;;;;;;;;;Semilla;
1210;f-0,25mm;1210-2;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;;Ficus;Frutos cultivados;;1;"Ficus carica ; Fruto carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Ficus carica;;;;;;;;;Fruto;
3004;f-0,25mm;3004-2;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;;Hordeum;Cereales;;25;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;25;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
3004;f-0,25mm;3004-2;SCLER;BAST;Carbonizado;;1;Sclerotium ;0;Fungi;2;;Sclerotium;Silvestres;;2;"Sclerotium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;2;Sclerotium;;;;;;;;;Semilla;
3004;f-0,25mm;3004-1;HOVUS;BAST;Carbonizado;;1;Hordeum vulgare;1;Poaceae;2;3;Hordeum;Cereales;;6;"Hordeum vulgare ssp. vulgare ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;9;Hordeum vulgare ssp. vulgare;;;;;;;;;Semilla;
3004;f-0,25mm;3004-1;VISAT;BAST;Carbonizado;;1;Vicia sativa;1;Fabaceae;2;;Vicia;Leguminosas;cf;1;"Vicia sativa cf ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Vicia sativa;;;;;;;;;Semilla;
3004;f-0,25mm;3004-1;SCLER;BAST;Carbonizado;;1;Sclerotium ;0;Fungi;2;;Sclerotium;Silvestres;;4;"Sclerotium ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;4;Sclerotium;;;;;;;;;Semilla;
3004;f-0,25mm;3004-2;HOTR;BAST;Carbonizado;;1;"Hordeum
Triticum ";0;Poaceae;2;21;"Hordeum
Triticum";Cereales;;;"Hordeum/Triticum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;21;Hordeum/Triticum;;;;;;;;;Semilla;
3004;f-0,25mm;3004-2;TRADD;BAST;Carbonizado;;1;"Triticum aestivum
Triticum durum";1;Poaceae;2;;Triticum;Cereales;;1;"Triticum aestivum/durum ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Triticum aestivum/durum;;;;;;;;;Semilla;
3004;f-0,25mm;3004-2;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;;Ficus;Frutos cultivados;;1;"Ficus carica ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Ficus carica;;;;;;;;;Semilla;
1204;f-0,25mm;1204-1;FICAR;BAST;Carbonizado;;1;Ficus carica;1;Moraceae;2;8;Ficus;Frutos cultivados;;;"Ficus carica ; Fruto carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;8;Ficus carica;;;;;;;;;Fruto;
1204;f-0,25mm;1204-1;INDET;BAST;Carbonizado;;1;Indeterminata ;0;Indeterminata;2;42;Indeterminata;Silvestres;;;"Indeterminata ; Masa carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;;0;;42;Indeterminata;;;;;;;;;Masa;
1204;f-0,25mm;1204-1;VITvin;BAST;Carbonizado;;1;Vitis vinifera;1;Vitaceae;2;;Vitis;Frutos cultivados;;1;"Vitis vinifera ; Semilla carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Vitis vinifera;;;;;;;;;Semilla;
1204;f-0,25mm;1204-1;VITvin;BAST;Carbonizado;;1;Vitis vinifera;0;Vitaceae;2;;Vitis;Frutos cultivados;;1;"Vitis vinifera ; Fruto carb.";"Mediterraneo Occidental
Península Ibérica
País Valencià";0;0;0;;1;Vitis vinifera;;;;;;;;;Fruto;
